end_time,f1,f2,fight_date,method,referee,round,time_format,weightclass,winner,f1_body,f1_clinch,f1_control,f1_distance,f1_dob,f1_ground,f1_head,f1_height,f1_kd,f1_leg,f1_reach,f1_record,f1_rev,f1_sapm,f1_sig_str,f1_sig_str_%,f1_slpm,f1_stance,f1_str__acc_,f1_str__def,f1_sub__avg_,f1_sub_att,f1_td,f1_td_%,f1_td_acc_,f1_td_avg_,f1_td_def_,f1_total_str,f1_weight,f2_body,f2_clinch,f2_control,f2_distance,f2_dob,f2_ground,f2_head,f2_height,f2_kd,f2_leg,f2_reach,f2_record,f2_rev,f2_sapm,f2_sig_str,f2_sig_str_%,f2_slpm,f2_stance,f2_str__acc_,f2_str__def,f2_sub__avg_,f2_sub_att,f2_td,f2_td_%,f2_td_acc_,f2_td_avg_,f2_td_def_,f2_total_str,f2_weight,gender,year
5:00,Juliana Lima,JJ Aldrich,2016-12-09,Decision - Unanimous,Keith Peterson,3,3,strawweight,f1,20 of 23,24 of 28,7:04,24 of 87,"Mar 15, 1982",8 of 9,22 of 81,165.1,0,14 of 20,165.1,Record: 9-5-0,0,2.11,56 of 124,45%,1.94,Orthodox,44%,55%,0.0,0,4 of 6,66%,31%,1.72,70%,90 of 161,52.16,18 of 22,19 of 25,7:04,8 of 51,"Sep 29, 1992",4 of 5,13 of 59,165.1,0,0 of 0,170.18,Record: 13-7-0,0,4.38,31 of 81,38%,3.88,Southpaw,46%,60%,0.0,0,0 of 0,0,23%,0.66,66%,111 of 161,56.7,M,2016
5:00,Demetrious Johnson,Tim Elliott,2016-12-03,Decision - Unanimous,Herb Dean,5,5,flyweight,f1,4 of 7,4 of 8,16:38,15 of 39,"Aug 13, 1986",9 of 11,16 of 39,160.02,0,8 of 12,167.64,Record: 27-3-1,1,1.66,28 of 58,48%,3.43,Orthodox,54%,67%,0.5,3,5 of 7,71%,56%,3.35,65%,86 of 116,56.7,8 of 20,11 of 14,16:38,12 of 45,"Dec 24, 1986",1 of 2,15 of 36,170.18,0,1 of 5,167.64,Record: 21-13-1,0,2.66,24 of 61,39%,3.39,Southpaw,44%,56%,1.0,2,4 of 4,100%,47%,3.73,59%,110 of 157,56.7,M,2016
5:00,Joseph Benavidez,Henry Cejudo,2016-12-03,Decision - Split,Yves Lavigne,3,3,flyweight,f1,19 of 35,1 of 4,0:01,68 of 228,"Jul 31, 1984",0 of 0,39 of 172,162.56,0,11 of 25,165.1,Record: 28-8-0,0,2.67,69 of 232,29%,3.52,Southpaw,34%,61%,0.6,0,0 of 0,0,30%,1.41,62%,69 of 232,56.7,29 of 39,9 of 19,0:01,59 of 176,"Feb 09, 1987",0 of 0,29 of 143,162.56,1,10 of 13,162.56,Record: 16-4-0,0,3.29,68 of 195,34%,3.77,Orthodox,46%,60%,0.2,0,1 of 7,14%,32%,1.99,75%,70 of 197,61.23,M,2016
4:05,Jorge Masvidal,Jake Ellenberger,2016-12-03,KO/TKO,Herb Dean,1,3,welterweight,f1,9 of 12,12 of 17,0:38,26 of 39,"Nov 12, 1984",6 of 7,26 of 40,180.34,0,9 of 11,187.96,Record: 35-17-0,0,3.05,44 of 63,69%,4.05,Orthodox,47%,64%,0.3,0,0 of 0,0,59%,1.38,72%,50 of 70,77.11,1 of 2,2 of 5,0:38,9 of 26,"Mar 28, 1985",0 of 0,7 of 24,175.26,0,3 of 5,180.34,Record: 31-15-0,0,2.83,11 of 31,35%,2.47,Orthodox,39%,60%,0.4,0,0 of 1,0%,47%,2.04,86%,11 of 31,77.11,M,2016
5:00,Jared Cannonier,Ion Cutelaba,2016-12-03,Decision - Unanimous,Yves Lavigne,3,3,light heavyweight,f1,7 of 7,13 of 15,3:09,41 of 74,"Mar 16, 1984",5 of 5,45 of 80,180.34,0,7 of 7,195.58,Record: 17-6-0,0,4.13,59 of 94,62%,4.68,Switch,52%,59%,0.0,0,0 of 2,0%,42%,0.44,63%,83 of 121,83.91,11 of 15,10 of 19,3:09,25 of 103,"Dec 14, 1993",10 of 20,30 of 122,185.42,0,4 of 5,190.5,Record: 17-10-1 (1 NC),0,3.43,45 of 142,31%,4.44,Southpaw,43%,47%,0.0,0,6 of 7,85%,57%,4.17,76%,50 of 148,92.99,M,2016
2:52,Sara McMann,Alexis Davis,2016-12-03,Submission,Herb Dean,2,3,bantamweight,f1,2 of 3,0 of 0,0:00,8 of 29,"Sep 24, 1980",6 of 7,11 of 32,167.64,0,1 of 1,167.64,Record: 13-6-0,0,1.92,14 of 36,38%,2.26,Orthodox,46%,47%,0.5,1,2 of 2,100%,65%,4.38,50%,25 of 47,61.23,1 of 1,0 of 0,0:00,11 of 19,"Oct 04, 1984",10 of 10,17 of 25,167.64,0,3 of 3,172.72,Record: 21-11-0,0,4.45,21 of 29,72%,4.63,Orthodox,49%,54%,0.7,1,0 of 0,0,44%,0.95,34%,55 of 66,61.23,M,2016
5:00,Brandon Moreno,Ryan Benoit,2016-12-03,Decision - Split,Mark Smith,3,3,flyweight,f1,6 of 10,8 of 15,4:50,42 of 123,"Dec 07, 1993",4 of 5,35 of 120,170.18,0,13 of 13,177.8,Record: 21-8-2,0,3.63,54 of 143,37%,3.87,Orthodox,44%,59%,0.5,0,5 of 13,38%,46%,1.74,63%,78 of 167,56.7,2 of 10,2 of 6,4:50,20 of 85,"Aug 25, 1989",1 of 2,21 of 80,165.1,1,0 of 3,172.72,Record: 10-8-0,0,3.65,23 of 93,24%,2.88,Orthodox,39%,58%,0.4,0,0 of 1,0%,22%,0.28,72%,25 of 95,56.7,M,2016
5:00,Ryan Hall,Gray Maynard,2016-12-03,Decision - Unanimous,Chris Tognoni,3,3,featherweight,f1,19 of 53,2 of 3,0:00,43 of 113,"Feb 22, 1985",1 of 1,14 of 44,177.8,0,13 of 20,177.8,Record: 9-2-0,0,1.33,46 of 117,39%,2.38,Southpaw,50%,65%,2.2,0,0 of 2,0%,9%,0.22,0%,53 of 124,65.77,5 of 8,0 of 0,0:00,9 of 36,"May 09, 1979",3 of 6,4 of 27,175.26,0,3 of 7,177.8,Record: 13-7-1 (1 NC),0,2.64,12 of 42,28%,1.92,Orthodox,32%,66%,0.7,0,0 of 0,0,47%,2.91,81%,17 of 50,70.31,M,2016
3:47,Rob Font,Matt Schnell,2016-12-03,KO/TKO,Yves Lavigne,1,3,bantamweight,f1,5 of 5,1 of 1,2:10,12 of 19,"Jun 25, 1987",13 of 13,20 of 27,172.72,1,1 of 1,180.34,Record: 20-8-0,0,3.65,26 of 33,78%,5.53,Orthodox,45%,56%,0.3,1,1 of 1,100%,35%,0.89,46%,32 of 40,61.23,1 of 1,0 of 0,2:10,14 of 33,"Jan 15, 1990",0 of 0,9 of 28,172.72,0,4 of 4,177.8,Record: 16-8-0 (1 NC),0,4.56,14 of 33,42%,4.23,Orthodox,38%,55%,1.0,0,0 of 0,0,44%,0.59,50%,25 of 44,56.7,M,2016
5:00,Dong Hyun Ma,Brendan O'Reilly,2016-12-03,Decision - Unanimous,Mark Smith,3,3,lightweight,f1,5 of 6,6 of 7,9:55,2 of 9,"Sep 09, 1988",13 of 16,8 of 18,180.34,0,8 of 8,177.8,Record: 16-11-3,1,4.1,21 of 32,65%,2.84,Orthodox,41%,54%,0.0,0,4 of 4,100%,53%,1.27,33%,98 of 116,70.31,6 of 9,17 of 23,9:55,6 of 13,"Jun 24, 1987",2 of 2,16 of 25,170.18,0,3 of 4,175.26,Record: 6-3-0 (1 NC),2,2.77,25 of 38,65%,1.9,Orthodox,47%,39%,0.6,1,0 of 2,0%,43%,2.22,36%,70 of 85,77.11,M,2016
5:00,Jamie Moyle,Kailin Curran,2016-12-03,Decision - Unanimous,Chris Tognoni,3,3,strawweight,f1,22 of 29,19 of 25,1:26,46 of 84,"Mar 17, 1989",8 of 12,37 of 78,154.94,0,14 of 14,165.1,Record: 4-3-0,0,4.0,73 of 121,60%,4.51,Orthodox,51%,65%,0.0,0,3 of 10,30%,21%,1.0,50%,114 of 175,52.16,13 of 18,13 of 19,1:26,31 of 111,"Apr 11, 1991",3 of 4,30 of 112,162.56,0,4 of 4,165.1,Record: 4-5-0,0,4.75,47 of 134,35%,3.89,Orthodox,43%,53%,0.6,1,0 of 0,0,57%,2.0,61%,89 of 178,52.16,M,2016
3:27,Anthony Smith,Elvis Mutapcic,2016-12-03,KO/TKO,Mark Smith,2,3,middleweight,f1,4 of 8,5 of 6,0:03,42 of 81,"Jul 26, 1988",1 of 3,41 of 78,193.04,1,3 of 4,193.04,Record: 38-19-0,0,4.47,48 of 90,53%,3.23,Orthodox,48%,46%,0.7,1,0 of 0,0,26%,0.49,49%,52 of 94,92.99,1 of 5,1 of 1,0:03,14 of 55,"Jul 19, 1986",14 of 25,22 of 68,182.88,0,6 of 8,182.88,Record: 15-6-1,0,4.27,29 of 81,35%,3.41,Orthodox,40%,38%,0.0,0,0 of 0,0,0%,0.0,81%,39 of 93,83.91,M,2016
5:00,Devin Clark,Josh Stansbury,2016-12-03,Decision - Unanimous,Chris Tognoni,3,3,light heavyweight,f1,6 of 9,7 of 14,4:40,40 of 87,"Apr 12, 1990",0 of 2,35 of 87,182.88,0,6 of 7,190.5,Record: 14-9-0,0,3.24,47 of 103,45%,3.03,Orthodox,54%,44%,0.1,0,1 of 6,16%,32%,2.17,58%,115 of 176,92.99,9 of 10,13 of 17,4:40,23 of 48,"Nov 19, 1984",0 of 1,21 of 50,187.96,0,6 of 6,187.96,Record: 4-8-0,0,3.54,36 of 66,54%,3.22,Orthodox,54%,54%,1.0,2,0 of 2,0%,0%,0.0,87%,83 of 114,92.99,M,2016
4:07,Robert Whittaker,Derek Brunson,2016-11-26,KO/TKO,Herb Dean,1,5,middleweight,f1,2 of 2,7 of 10,0:07,20 of 39,"Dec 20, 1990",6 of 9,30 of 55,182.88,1,1 of 1,185.42,Record: 26-7-0,0,3.45,33 of 58,56%,4.57,Orthodox,42%,59%,0.0,0,0 of 0,0,38%,0.81,82%,35 of 60,83.91,1 of 1,10 of 17,0:07,9 of 25,"Jan 04, 1984",0 of 0,18 of 41,185.42,0,0 of 0,195.58,Record: 23-9-0,0,3.05,19 of 42,45%,3.51,Southpaw,47%,51%,0.6,0,0 of 3,0%,33%,3.14,85%,25 of 48,83.91,M,2016
5:00,Andrew Holbrook,Jake Matthews,2016-11-26,Decision - Split,John Sharp,3,3,lightweight,f1,11 of 13,15 of 19,2:53,12 of 31,"Feb 06, 1986",3 of 3,16 of 36,180.34,0,3 of 4,177.8,Record: 12-3-0,0,3.0,30 of 53,56%,2.2,Southpaw,49%,54%,2.1,3,2 of 2,100%,18%,0.85,10%,80 of 106,70.31,6 of 10,4 of 9,2:53,17 of 49,"Aug 19, 1994",1 of 4,14 of 50,180.34,0,2 of 2,185.42,Record: 19-7-0,0,2.56,22 of 62,35%,3.3,Orthodox,45%,60%,0.6,0,3 of 3,100%,40%,1.59,62%,29 of 70,77.11,M,2016
5:00,Omari Akhmedov,Kyle Noke,2016-11-26,Decision - Unanimous,Steve Perceval,3,3,welterweight,f1,0 of 3,0 of 0,6:27,10 of 57,"Oct 12, 1987",13 of 17,21 of 67,182.88,0,2 of 4,185.42,Record: 21-6-1,0,2.84,23 of 74,31%,2.97,Orthodox,34%,55%,0.2,0,3 of 4,75%,45%,2.58,65%,57 of 113,83.91,2 of 4,0 of 1,6:27,16 of 50,"Mar 18, 1980",0 of 0,4 of 30,185.42,0,10 of 17,193.04,Record: 22-10-1,0,2.09,16 of 51,31%,3.23,Southpaw,50%,64%,0.8,0,0 of 0,0,54%,1.53,66%,44 of 81,77.11,M,2016
2:06,Alexander Volkanovski,Yusuke Kasuya,2016-11-26,KO/TKO,Greg Kleynjans,2,3,lightweight,f1,2 of 3,3 of 3,4:21,2 of 7,"Sep 29, 1988",45 of 66,47 of 71,167.64,0,1 of 2,180.34,Record: 26-4-0,1,3.44,50 of 76,65%,6.16,Orthodox,56%,58%,0.2,0,3 of 3,100%,37%,1.78,70%,55 of 81,65.77,2 of 4,1 of 2,4:21,3 of 8,"Nov 16, 1989",0 of 0,2 of 6,170.18,0,0 of 0,174.24,Record: 9-3-0,1,4.34,4 of 10,40%,2.17,Southpaw,44%,48%,0.0,0,1 of 2,50%,33%,1.36,0%,7 of 13,70.31,M,2016
4:07,Tyson Pedro,Khalil Rountree Jr.,2016-11-26,Submission,Herb Dean,1,3,light heavyweight,f1,1 of 1,0 of 0,3:09,4 of 7,"Sep 17, 1991",0 of 0,0 of 0,190.5,0,3 of 6,200.66,Record: 10-5-0,0,2.39,4 of 7,57%,2.9,Orthodox,59%,56%,0.8,1,2 of 2,100%,30%,0.76,50%,15 of 21,92.99,0 of 0,0 of 0,3:09,3 of 6,"Feb 26, 1990",0 of 1,3 of 7,185.42,1,0 of 0,193.04,Record: 14-5-0 (1 NC),0,4.18,3 of 7,42%,3.84,Southpaw,39%,50%,0.1,0,0 of 0,0,0%,0.0,58%,10 of 14,92.99,M,2016
5:00,Danielle Taylor,Seo Hee Ham,2016-11-26,Decision - Split,John Sharp,3,3,strawweight,f1,5 of 8,0 of 0,0:00,45 of 162,"Oct 25, 1989",0 of 0,37 of 150,152.4,0,3 of 4,152.4,Record: 9-4-0,0,3.31,45 of 162,27%,2.75,Orthodox,29%,71%,0.2,0,0 of 2,0%,20%,0.2,70%,45 of 162,52.16,6 of 9,0 of 0,0:00,31 of 103,"Mar 08, 1987",0 of 0,24 of 93,157.48,0,1 of 1,157.48,Record: 17-8-0,0,5.15,31 of 103,30%,4.2,Southpaw,39%,61%,0.2,0,0 of 1,0%,0%,0.0,66%,32 of 104,52.16,M,2016
5:00,Daniel Kelly,Chris Camozzi,2016-11-26,Decision - Unanimous,Herb Dean,3,3,middleweight,f1,2 of 3,2 of 2,6:44,32 of 94,"Oct 31, 1977",5 of 6,36 of 98,182.88,0,1 of 1,177.8,Record: 13-4-0,0,4.64,39 of 102,38%,3.62,Southpaw,38%,61%,0.3,0,4 of 4,100%,34%,1.86,78%,84 of 157,83.91,4 of 4,2 of 3,6:44,54 of 112,"Nov 20, 1986",0 of 0,48 of 107,187.96,0,4 of 4,190.5,Record: 24-13-0,0,2.96,56 of 115,48%,3.57,Orthodox,44%,56%,0.5,0,0 of 0,0,19%,0.27,57%,66 of 127,83.91,M,2016
5:00,Damien Brown,Jon Tuck,2016-11-26,Decision - Split,Greg Kleynjans,3,3,lightweight,f1,3 of 16,3 of 6,0:00,31 of 124,"Dec 25, 1984",0 of 0,22 of 103,177.8,0,9 of 11,172.72,Record: 17-12-0,0,4.86,34 of 130,26%,3.66,Orthodox,38%,50%,0.7,1,0 of 1,0%,27%,0.68,53%,40 of 136,70.31,7 of 11,3 of 4,0:00,28 of 69,"Aug 28, 1984",8 of 14,24 of 66,180.34,1,8 of 10,185.42,Record: 10-5-0,0,3.74,39 of 87,44%,3.0,Orthodox,40%,60%,1.0,0,0 of 1,0%,33%,0.42,50%,73 of 122,70.31,M,2016
5:00,Jonathan Meunier,Richard Walsh,2016-11-26,Decision - Unanimous,Steve Perceval,3,3,welterweight,f1,14 of 22,16 of 23,1:20,57 of 131,"Aug 04, 1987",1 of 1,39 of 100,190.5,0,21 of 33,196.35,Record: 8-1-0,0,1.43,74 of 155,47%,3.47,Switch,50%,69%,0.0,0,1 of 3,33%,33%,0.58,58%,105 of 186,77.11,5 of 9,4 of 10,1:20,12 of 73,"Dec 01, 1988",2 of 5,7 of 69,182.88,0,6 of 10,185.42,Record: 9-5-0,0,2.72,18 of 88,20%,3.84,Orthodox,46%,58%,0.2,1,2 of 8,25%,40%,1.55,66%,33 of 106,77.11,M,2016
5:00,Ben Nguyen,Geane Herrera,2016-11-26,Decision - Unanimous,Herb Dean,3,3,flyweight,f1,18 of 29,12 of 13,0:02,93 of 241,"Aug 03, 1988",0 of 1,75 of 212,165.1,1,12 of 14,165.1,Record: 16-8-0,0,3.01,105 of 255,41%,3.51,Switch,40%,59%,1.0,0,0 of 1,0%,33%,0.25,63%,112 of 262,56.7,4 of 5,0 of 4,0:02,22 of 103,"May 27, 1990",0 of 0,16 of 98,165.1,0,2 of 4,167.64,Record: 9-3-0,0,5.07,22 of 107,20%,1.51,Orthodox,31%,52%,0.6,0,1 of 5,20%,37%,0.83,38%,22 of 107,56.7,M,2016
5:00,Jason Knight,Dan Hooker,2016-11-26,Decision - Unanimous,John Sharp,3,3,featherweight,f1,8 of 11,1 of 4,4:53,55 of 178,"Jul 14, 1992",3 of 3,50 of 172,177.8,0,1 of 2,180.34,Record: 20-5-0,0,3.02,59 of 185,31%,2.95,Orthodox,33%,51%,1.7,4,4 of 13,30%,31%,1.31,47%,80 of 208,65.77,1 of 5,0 of 1,4:53,47 of 98,"Feb 13, 1990",0 of 1,43 of 86,182.88,0,3 of 9,190.5,Record: 23-12-0,1,4.76,47 of 100,47%,5.08,Switch,48%,51%,0.4,0,0 of 0,0,34%,0.79,80%,58 of 111,70.31,M,2016
5:00,Marlon Vera,Guangyou Ning,2016-11-26,Decision - Unanimous,Steve Perceval,3,3,featherweight,f1,8 of 16,2 of 3,2:43,23 of 55,"Dec 02, 1992",11 of 14,20 of 44,172.72,1,8 of 12,177.8,Record: 23-9-1,0,5.48,36 of 72,50%,4.31,Switch,49%,50%,0.9,2,1 of 3,33%,39%,0.53,70%,46 of 87,61.23,5 of 8,1 of 3,2:43,30 of 82,"Dec 15, 1981",15 of 22,23 of 67,162.56,0,18 of 32,162.56,Record: 5-4-1,0,1.91,46 of 107,42%,2.66,Southpaw,41%,61%,0.3,0,0 of 1,0%,50%,1.09,62%,66 of 137,65.77,M,2016
5:00,Jenel Lausa,Yao Zhikui,2016-11-26,Decision - Unanimous,Greg Kleynjans,3,3,flyweight,f1,3 of 7,0 of 0,0:51,53 of 103,"Aug 01, 1988",3 of 6,53 of 102,165.1,2,0 of 0,172.72,Record: 7-5-0,0,3.53,56 of 109,51%,1.44,Orthodox,42%,53%,0.8,1,1 of 1,100%,66%,0.55,51%,70 of 126,56.7,4 of 7,1 of 1,0:51,20 of 111,"Feb 07, 1991",8 of 12,15 of 101,165.1,0,10 of 16,162.56,Record: 2-4-0,0,2.82,29 of 124,23%,1.44,Orthodox,21%,48%,0.0,0,1 of 6,16%,16%,0.66,58%,33 of 128,56.7,M,2016
3:51,Ryan Bader,Rogerio Nogueira,2016-11-19,KO/TKO,Mario Yamasaki,3,5,light heavyweight,f1,8 of 9,0 of 0,11:20,9 of 25,"Jun 07, 1983",77 of 91,74 of 103,187.96,0,4 of 4,187.96,Record: 23-5-0,0,1.39,86 of 116,74%,2.82,Orthodox,43%,71%,0.4,1,5 of 5,100%,44%,3.37,80%,129 of 164,92.99,0 of 0,0 of 0,11:20,3 of 12,"Jun 02, 1976",0 of 0,3 of 12,187.96,0,0 of 0,190.5,Record: 23-10-0,0,2.34,3 of 12,25%,2.43,Southpaw,35%,59%,0.8,0,0 of 0,0,44%,0.64,62%,12 of 23,92.99,M,2016
1:37,Thomas Almeida,Albert Morales,2016-11-19,KO/TKO,Eduardo Herdy,2,3,bantamweight,f1,5 of 7,0 of 0,0:06,41 of 79,"Jul 31, 1991",0 of 0,30 of 64,170.18,1,6 of 8,177.8,Record: 22-5-0,0,4.93,41 of 79,51%,4.84,Southpaw,43%,61%,0.0,0,0 of 0,0,14%,0.17,75%,42 of 80,65.77,2 of 2,0 of 0,0:06,18 of 74,"May 25, 1991",0 of 0,13 of 65,175.26,0,3 of 7,182.88,Record: 7-4-1,0,3.96,18 of 74,24%,3.81,Orthodox,35%,56%,0.2,0,1 of 2,50%,35%,0.91,70%,18 of 74,61.23,M,2016
5:00,Claudia Gadelha,Cortney Casey,2016-11-19,Decision - Unanimous,Fernando Portella,3,3,strawweight,f1,2 of 3,6 of 11,6:25,25 of 64,"Dec 07, 1988",3 of 5,30 of 75,162.56,0,2 of 2,160.02,Record: 18-5-0,0,4.57,34 of 80,42%,3.31,Orthodox,41%,57%,0.7,1,6 of 6,100%,42%,3.03,58%,43 of 92,52.16,6 of 9,8 of 14,6:25,14 of 54,"May 05, 1987",0 of 0,10 of 49,170.18,0,6 of 10,170.18,Record: 10-10-0,0,4.0,22 of 68,32%,4.29,Orthodox,39%,55%,0.5,0,0 of 1,0%,31%,0.39,39%,46 of 95,56.7,M,2016
5:00,Krzysztof Jotko,Thales Leites,2016-11-19,Decision - Unanimous,Mario Yamasaki,3,3,middleweight,f1,4 of 10,5 of 10,8:03,9 of 34,"Aug 19, 1989",28 of 39,37 of 72,185.42,0,1 of 1,195.58,Record: 24-6-0,1,2.23,42 of 83,50%,2.98,Southpaw,42%,57%,0.1,0,1 of 2,50%,39%,1.33,82%,93 of 143,83.91,0 of 1,0 of 0,8:03,4 of 14,"Sep 06, 1981",0 of 0,4 of 12,185.42,0,0 of 1,198.12,Record: 28-9-0,0,2.99,4 of 14,28%,2.13,Orthodox,40%,52%,1.1,1,1 of 8,12%,27%,2.1,30%,4 of 14,83.91,M,2016
5:00,Kamaru Usman,Warlley Alves,2016-11-19,Decision - Unanimous,Vitor Ribeiro,3,3,welterweight,f1,11 of 20,3 of 5,5:22,59 of 123,"May 11, 1987",9 of 22,58 of 127,182.88,0,2 of 3,193.04,Record: 20-4-0,0,2.74,71 of 150,47%,4.36,Switch,52%,54%,0.1,1,1 of 2,50%,45%,2.82,89%,129 of 216,77.11,9 of 12,2 of 3,5:22,23 of 70,"Jan 04, 1991",0 of 0,11 of 55,180.34,0,5 of 6,182.88,Record: 15-8-0,0,3.95,25 of 73,34%,3.04,Orthodox,48%,50%,0.8,1,0 of 0,0,50%,1.22,62%,26 of 74,83.91,M,2016
5:00,Sergio Moraes,Zak Ottow,2016-11-19,Decision - Split,Eduardo Herdy,3,3,welterweight,f1,3 of 8,0 of 0,4:04,29 of 80,"Jul 23, 1982",6 of 11,29 of 80,182.88,0,3 of 3,182.88,Record: 14-6-1,0,3.73,35 of 91,38%,2.42,Orthodox,42%,59%,0.4,0,1 of 3,33%,38%,1.2,75%,53 of 109,77.11,7 of 14,0 of 0,4:04,44 of 141,"Dec 22, 1986",0 of 0,31 of 121,180.34,0,6 of 6,182.88,Record: 17-7-0,0,2.73,44 of 141,31%,2.63,Orthodox,36%,58%,0.4,0,0 of 1,0%,29%,0.97,57%,50 of 147,77.11,M,2016
2:11,Cezar Ferreira,Jack Hermansson,2016-11-19,Submission,Fernando Portella,2,3,middleweight,f1,5 of 6,0 of 0,1:21,10 of 30,"Feb 15, 1985",0 of 0,3 of 20,185.42,0,2 of 4,198.12,Record: 13-8-0,0,2.44,10 of 30,33%,1.9,Southpaw,42%,53%,0.5,1,1 of 1,100%,53%,2.69,84%,10 of 30,83.91,3 of 9,0 of 1,1:21,14 of 48,"Jun 10, 1988",0 of 0,3 of 21,185.42,0,8 of 19,195.58,Record: 24-8-0,0,3.69,14 of 49,28%,5.09,Orthodox,44%,56%,0.4,0,0 of 0,0,30%,1.53,80%,14 of 49,83.91,M,2016
1:07,Gadzhimurad Antigulov,Marcos Rogerio de Lima,2016-11-19,Submission,Vitor Ribeiro,1,3,light heavyweight,f1,0 of 0,0 of 0,0:29,0 of 4,"Feb 09, 1987",0 of 0,0 of 4,180.34,0,0 of 0,177.8,Record: 20-8-0,0,4.21,0 of 4,0%,2.08,Orthodox,55%,40%,1.4,1,1 of 1,100%,36%,5.08,0%,0 of 4,92.99,0 of 0,2 of 2,0:29,0 of 4,"Jun 25, 1985",0 of 0,2 of 6,185.42,0,0 of 0,190.5,Record: 22-10-1,1,2.9,2 of 6,33%,3.7,Orthodox,57%,51%,0.5,0,0 of 0,0,45%,1.4,59%,11 of 15,114.76,M,2016
0:46,Johnny Eduardo,Manvel Gamburyan,2016-11-19,KO/TKO,Mario Yamasaki,2,3,bantamweight,f1,0 of 1,0 of 0,0:31,16 of 42,"Aug 03, 1978",10 of 12,14 of 38,170.18,1,12 of 15,180.34,Record: 28-13-0,0,3.22,26 of 54,48%,2.95,Orthodox,39%,63%,0.4,0,0 of 0,0,20%,0.22,58%,28 of 56,61.23,3 of 3,3 of 3,0:31,8 of 21,"May 08, 1981",0 of 0,6 of 18,165.1,0,2 of 3,170.18,Record: 15-10-0 (1 NC),0,2.83,11 of 24,45%,2.13,Orthodox,41%,55%,0.7,0,0 of 3,0%,34%,3.26,69%,13 of 26,61.23,M,2016
2:12,Luis Henrique,Christian Colombo,2016-11-19,Submission,Fernando Portella,3,3,heavyweight,f1,3 of 3,2 of 2,9:14,8 of 19,"Aug 21, 1993",21 of 31,26 of 47,187.96,0,2 of 2,187.96,Record: 10-5-0 (1 NC),0,2.22,31 of 52,59%,1.81,Orthodox,43%,47%,1.0,2,6 of 6,100%,36%,3.09,50%,57 of 87,110.22,2 of 2,2 of 2,9:14,1 of 12,"Jul 01, 1980",0 of 0,1 of 12,195.58,0,0 of 0,201.13,Record: 8-3-1,0,4.02,3 of 14,21%,2.76,Orthodox,44%,42%,0.0,0,0 of 0,0,0%,0.0,33%,32 of 43,120.2,M,2016
1:55,Pedro Munhoz,Justin Scoggins,2016-11-19,Submission,Vitor Ribeiro,2,3,bantamweight,f1,5 of 11,0 of 2,0:08,28 of 77,"Sep 07, 1986",0 of 0,13 of 48,167.64,0,10 of 20,165.1,Record: 20-9-0 (2 NC),0,6.23,28 of 79,35%,5.32,Orthodox,43%,56%,0.5,1,0 of 4,0%,18%,0.51,82%,28 of 79,61.23,8 of 21,1 of 1,0:08,42 of 100,"May 02, 1992",1 of 1,30 of 73,170.18,0,6 of 8,167.64,Record: 11-5-0,0,2.16,44 of 102,43%,3.56,Southpaw,51%,55%,0.5,0,1 of 1,100%,63%,3.42,82%,44 of 102,56.7,M,2016
1:34,Francimar Barroso,Darren Stewart,2016-11-19,Decision - Split,Eduardo Herdy,1,3,light heavyweight,0,1 of 1,1 of 1,1:15,0 of 2,"Feb 28, 1980",6 of 7,6 of 9,185.42,0,0 of 0,190.5,Record: 19-7-0 (1 NC),0,3.07,7 of 10,70%,2.77,Orthodox,52%,59%,0.0,0,1 of 2,50%,24%,2.22,83%,21 of 25,92.99,0 of 0,0 of 0,1:15,0 of 1,"Dec 30, 1990",0 of 0,0 of 1,182.88,0,0 of 0,187.96,Record: 12-8-0 (2 NC),0,3.29,0 of 1,0%,3.05,Orthodox,45%,48%,0.1,0,0 of 0,0,45%,1.75,67%,8 of 10,92.99,M,2016
4:37,Gegard Mousasi,Uriah Hall,2016-11-19,KO/TKO,Marc Goddard,1,5,middleweight,f1,1 of 1,0 of 0,0:44,8 of 18,"Aug 01, 1985",12 of 22,14 of 34,187.96,0,5 of 5,193.04,Record: 42-6-2,0,1.21,20 of 40,50%,3.75,Orthodox,50%,68%,1.1,0,1 of 2,50%,60%,1.59,59%,20 of 40,83.91,1 of 2,0 of 0,0:44,12 of 25,"Jul 31, 1984",0 of 0,2 of 10,182.88,0,9 of 13,200.66,Record: 18-11-0,0,3.85,12 of 25,48%,3.23,Orthodox,48%,54%,0.1,0,0 of 0,0,38%,0.54,64%,12 of 25,83.91,M,2016
5:00,Stevie Ray,Ross Pearson,2016-11-19,Decision - Split,Leon Roberts,3,3,lightweight,f1,14 of 21,3 of 9,3:12,46 of 108,"Mar 25, 1990",0 of 0,13 of 71,177.8,0,22 of 25,177.8,Record: 23-9-0,0,2.93,49 of 117,41%,3.73,Southpaw,44%,54%,0.6,0,1 of 3,33%,46%,0.75,55%,50 of 119,70.31,26 of 45,2 of 3,3:12,36 of 89,"Sep 26, 1984",0 of 0,5 of 40,172.72,0,7 of 7,175.26,Record: 20-16-0 (1 NC),0,4.09,38 of 92,41%,3.68,Orthodox,40%,62%,0.0,0,0 of 0,0,35%,0.74,75%,48 of 104,70.31,M,2016
